"lcd_id","lcd_version","related_num","r_article_id","r_article_version","r_lcd_id","r_lcd_version","r_contractor_id","last_updated"
"37891","19","3","57420","3","","","345","2019-10-08 19:50:35.910000000"
"37893","30","1","56414","25","","","331","2020-11-06 12:57:20.433000000"
"37893","30","2","58394","6","","","331","2020-11-06 12:52:54.533000000"
"37893","30","3","","","38713","27","331","2020-11-13 15:27:18.440000000"
"37897","11","1","","","37896","7","364","2019-03-19 13:52:55.077000000"
"37897","11","2","56411","4","","","364","2019-04-11 19:37:45.783000000"
"37897","11","3","57664","4","","","364","2019-10-24 18:54:57.247000000"
"37897","12","1","","","37896","7","364","2019-03-19 13:52:55.077000000"
"37897","12","2","56411","4","","","364","2019-04-11 19:37:45.783000000"
"37897","12","3","57664","4","","","364","2019-10-24 18:54:57.247000000"
"37897","15","1","","","37896","7","364","2019-03-19 13:52:55.077000000"
"37897","15","2","56411","4","","","364","2019-04-11 19:37:45.783000000"
"37897","15","3","57664","4","","","364","2019-10-24 18:54:57.247000000"
"37899","9","1","","","37898","7","345","2019-03-19 16:05:48.883000000"
"37899","9","2","56410","6","","","345","2019-04-11 19:38:55.810000000"
"37899","9","3","57665","3","","","345","2019-10-24 18:56:19.043000000"
"37899","10","1","","","37898","7","345","2019-03-19 16:05:48.883000000"
"37899","10","2","56410","6","","","345","2019-04-11 19:38:55.810000000"
"37899","10","3","57665","3","","","345","2019-10-24 18:56:19.043000000"
"37899","13","1","","","37898","7","345","2019-03-19 16:05:48.883000000"
"37899","13","2","56410","6","","","345","2019-04-11 19:38:55.810000000"
"37899","13","3","57665","3","","","345","2019-10-24 18:56:19.043000000"
"37903","11","1","","","37902","3","228","2019-03-01 16:01:04.890000000"
"37903","11","2","56374","3","","","228","2019-03-21 16:46:59.100000000"
"37903","11","3","56982","2","","","228","2019-08-29 15:15:03.980000000"
"37903","12","1","","","37902","3","228","2019-03-01 16:01:04.890000000"
"37903","12","2","56374","3","","","228","2019-03-21 16:46:59.100000000"
"37903","12","3","56982","2","","","228","2019-08-29 15:15:03.980000000"
"37905","9","1","","","37904","3","228","2019-02-26 15:05:23.590000000"
"37905","9","2","56366","3","","","228","2019-03-29 12:35:04.190000000"
"37905","9","3","56985","2","","","228","2019-08-29 15:57:34.410000000"
"37905","10","1","","","37904","3","228","2019-02-26 15:05:23.590000000"
"37905","10","2","56366","3","","","228","2019-03-29 12:35:04.190000000"
"37905","10","3","56985","2","","","228","2019-08-29 15:57:34.410000000"
"37905","12","1","","","37904","3","228","2019-02-26 15:05:23.590000000"
"37905","12","2","56366","3","","","228","2019-03-29 12:35:04.190000000"
"37905","12","3","56985","2","","","228","2019-08-29 15:57:34.410000000"
"37907","8","1","","","37906","3","228","2019-03-21 12:07:34.967000000"
"37907","8","2","56427","3","","","228","2019-04-11 17:50:56.873000000"
"37907","8","3","56878","2","","","228","2019-08-08 18:51:00.667000000"
"37907","9","1","","","37906","3","228","2019-03-21 12:07:34.967000000"
"37907","9","2","56427","3","","","228","2019-04-11 17:50:56.873000000"
"37907","9","3","56878","2","","","228","2019-08-08 18:51:00.667000000"
"37907","11","1","","","37906","3","228","2019-03-21 12:07:34.967000000"
"37907","11","2","56427","3","","","228","2019-04-11 17:50:56.873000000"
"37907","11","3","56878","2","","","228","2019-08-08 18:51:00.667000000"
"37913","6","1","56335","2","","","143","2019-02-19 16:38:26.107000000"
"37913","6","2","56338","2","","","143","2019-02-19 16:38:09.400000000"
"37913","6","3","","","37912","2","143","2019-02-13 14:47:11.930000000"
"37913","9","1","56335","7","","","143","2021-03-09 15:21:28.260000000"
"37913","9","2","56338","2","","","143","2021-03-02 18:10:20.673000000"
"37913","9","3","58201","3","","","143","2021-03-02 18:10:20.673000000"
"37913","9","4","","","38674","3","143","2021-03-02 18:10:35.580000000"
"37913","11","1","56335","7","","","143","2021-03-09 15:21:28.260000000"
"37913","11","2","58201","3","","","143","2021-03-02 18:10:20.673000000"
"37913","11","3","58676","2","","","143","2021-11-24 15:21:43.837000000"
"37913","11","4","","","38674","3","143","2021-03-02 18:10:35.580000000"
"37915","10","1","","","38450","3","143","2020-09-02 18:54:35.967000000"
"37915","10","2","57102","3","","","143","2020-09-08 16:19:28.263000000"
"37915","10","3","58446","2","","","143","2020-09-08 16:19:48.853000000"
"37915","11","1","","","38450","3","143","2020-09-02 18:54:35.967000000"
"37915","11","2","57102","3","","","143","2020-09-08 16:19:28.263000000"
"37915","11","3","58446","2","","","143","2020-09-08 16:19:48.853000000"
"37919","6","1","","","37918","2","143","2019-03-15 11:26:05.170000000"
"37919","6","2","56402","2","","","143","2019-03-20 12:21:28.007000000"
"37919","6","3","57568","3","","","143","2019-11-15 12:47:32.073000000"
"37919","8","1","","","37918","2","143","2019-03-15 11:26:05.170000000"
"37919","8","2","56402","2","","","143","2019-03-20 12:21:28.007000000"
"37919","8","3","57568","3","","","143","2019-11-15 12:47:32.073000000"
"37921","10","2","","","37920","4","143","2019-02-13 14:44:05.830000000"
"37921","10","3","56336","2","","","143","2019-02-19 18:06:24.030000000"
"37921","10","4","56333","2","","","143","2019-02-19 18:06:36.470000000"
"37921","12","2","","","37920","4","143","2019-02-13 14:44:05.830000000"
"37921","12","3","56336","2","","","143","2019-02-19 18:06:24.030000000"
"37921","12","4","56333","2","","","143","2019-02-19 18:06:36.470000000"
"37921","14","2","","","37920","4","143","2019-02-13 14:44:05.830000000"
"37921","14","3","56336","2","","","143","2019-02-19 18:06:24.030000000"
"37921","14","4","56333","2","","","143","2019-02-19 18:06:36.470000000"
"37923","6","1","","","37922","2","143","2019-04-11 14:48:26.700000000"
"37923","6","2","56509","2","","","143","2019-04-15 16:34:46.650000000"
"37923","6","3","57580","3","","","143","2019-12-17 15:43:18.237000000"
"37923","8","1","","","37922","2","143","2019-04-11 14:48:26.700000000"
"37923","8","2","56509","2","","","143","2019-04-15 16:34:46.650000000"
"37923","8","3","57580","3","","","143","2019-12-17 15:43:18.237000000"
"37923","10","1","","","37922","2","143","2019-04-11 14:48:26.700000000"
"37923","10","2","56509","2","","","143","2019-04-15 16:34:46.650000000"
"37923","10","3","57580","3","","","143","2019-12-17 15:43:18.237000000"
"37929","8","1","56267","10","","","297","2019-02-08 14:39:10.873000000"
"37929","8","2","57548","4","","","297","2019-10-17 19:29:56.873000000"
"37943","4","1","56655","3","","","368","2019-06-22 02:56:58.380000000"
"37943","4","2","56657","3","","","368","2019-06-22 02:57:12.370000000"
"37943","4","3","56656","3","","","368","2019-06-22 02:57:29.590000000"
"37943","6","1","56655","3","","","368","2019-06-22 02:56:58.380000000"
"37943","6","2","56657","3","","","368","2019-06-22 02:57:12.370000000"
"37943","6","3","56656","3","","","368","2019-06-22 02:57:29.590000000"
"38014","7","1","56248","7","","","297","2019-06-05 11:27:59.623000000"
"38014","7","2","56529","4","","","297","2019-06-05 11:27:59.623000000"
"38016","11","1","57165","4","","","228","2020-10-26 13:20:07.070000000"
"38016","11","2","58480","3","","","228","2020-10-26 13:20:25.827000000"
"38016","11","3","","","38266","4","228","2020-10-26 13:20:37.803000000"
"38018","11","1","56636","9","","","143","2020-09-28 16:38:21.233000000"
"38018","11","2","58514","2","","","143","2020-09-28 16:39:12.007000000"
"38018","11","3","","","38448","3","143","2020-09-25 14:19:59.797000000"
"38018","11","4","","","39045","1","143","2021-05-04 19:33:42.453000000"
"38026","8","1","56968","2","","","391","2019-08-28 15:37:08.717000000"
"38026","8","2","","","38025","4","391","2019-08-28 15:37:39.370000000"
"38026","14","1","56968","2","","","391","2019-08-28 15:37:08.717000000"
"38026","14","2","","","38025","4","391","2019-08-28 15:37:39.370000000"
"38033","3","1","57010","3","","","391","2019-09-04 16:52:03.943000000"
"38033","3","2","","","38032","6","391","2019-09-04 16:52:14.117000000"
"38033","3","3","57021","2","","","378","2019-09-12 15:43:09.693000000"
"38033","5","1","57010","3","","","391","2019-09-04 16:52:03.943000000"
"38033","5","2","","","38032","6","391","2019-09-04 16:52:14.117000000"
"38033","5","3","57021","2","","","378","2019-09-12 15:43:09.693000000"
"38033","9","1","57010","3","","","391","2019-09-04 16:52:03.943000000"
"38033","9","2","","","38032","6","391","2019-09-04 16:52:14.117000000"
"38033","9","3","57021","2","","","378","2019-09-12 15:43:09.693000000"
"38041","5","1","57821","6","","","391","2019-12-09 17:11:00.667000000"
"38041","5","2","57825","3","","","391","2019-12-09 17:11:17.243000000"
"38041","5","3","","","38040","5","391","2019-12-09 17:11:38.457000000"
"38041","6","1","57821","6","","","391","2019-12-09 17:11:00.667000000"
"38041","6","2","57825","3","","","391","2019-12-09 17:11:17.243000000"
"38041","6","3","","","38040","5","391","2019-12-09 17:11:38.457000000"
"38043","5","1","57867","2","","","391","2019-12-12 21:53:14.007000000"
"38043","5","2","57866","2","","","391","2019-12-12 21:53:34.597000000"
"38043","5","3","","","38042","4","391","2019-12-12 21:53:58.950000000"
"38043","9","1","57867","2","","","391","2019-12-12 21:53:14.007000000"
"38043","9","2","57866","2","","","391","2019-12-12 21:53:34.597000000"
"38043","9","3","","","38042","4","391","2019-12-12 21:53:58.950000000"
"38045","11","1","","","38044","3","391","2019-12-02 16:51:37.620000000"
"38045","11","2","57831","3","","","391","2021-03-24 17:20:39.363000000"
"38045","11","3","54795","25","","","391","2021-03-24 17:21:05.810000000"
"38045","14","1","","","38044","3","391","2019-12-02 16:51:37.620000000"
"38045","14","2","57831","3","","","391","2021-03-24 17:20:39.363000000"
"38045","14","3","54795","25","","","391","2021-03-24 17:21:05.810000000"
"38045","14","4","57830","4","","","391","2021-06-17 14:55:28.737000000"
"38047","7","1","57837","2","","","391","2019-12-02 21:26:02.143000000"
"38047","7","2","57836","2","","","391","2019-12-02 21:26:18.927000000"
"38047","7","3","","","38046","3","391","2019-12-02 21:26:45.453000000"
"38047","7","4","54795","25","","","391","2020-07-15 23:57:24.983000000"
"38047","9","1","57837","2","","","391","2019-12-02 21:26:02.143000000"
"38047","9","2","57836","2","","","391","2019-12-02 21:26:18.927000000"
"38047","9","3","","","38046","3","391","2019-12-02 21:26:45.453000000"
"38047","9","4","54795","25","","","391","2020-07-15 23:57:24.983000000"
"38051","7","1","57868","2","","","391","2019-12-16 17:23:59.810000000"
"38051","7","2","","","38050","3","391","2019-12-16 17:24:25.940000000"
"38051","7","3","57869","4","","","391","2019-12-20 15:51:49.647000000"
"38051","12","1","57868","2","","","391","2019-12-16 17:23:59.810000000"
"38051","12","2","","","38050","3","391","2019-12-16 17:24:25.940000000"
"38051","12","3","57869","4","","","391","2019-12-20 15:51:49.647000000"
"38053","4","1","57446","3","","","228","2019-11-05 17:09:29.243000000"
"38053","4","2","57454","3","","","228","2019-11-05 17:13:54.940000000"
"38053","4","3","","","38052","3","228","2019-11-05 17:14:06.400000000"
"38053","5","1","57446","3","","","228","2019-11-05 17:09:29.243000000"
"38053","5","2","57454","3","","","228","2019-11-05 17:13:54.940000000"
"38053","5","3","","","38052","3","228","2019-11-05 17:14:06.400000000"
"38059","6","1","57859","3","","","228","2020-01-16 12:50:16.737000000"
"38059","6","2","57860","3","","","228","2020-01-16 12:50:37.300000000"
"38059","6","3","","","38058","4","228","2020-01-16 12:50:50.957000000"
"38059","7","1","57859","3","","","228","2020-01-16 12:50:16.737000000"
"38059","7","2","57860","3","","","228","2020-01-16 12:50:37.300000000"
"38059","7","3","","","38058","4","228","2020-01-16 12:50:50.957000000"
"38065","6","1","57917","5","","","228","2020-06-04 16:31:45.600000000"
"38065","6","2","57918","4","","","228","2020-06-04 16:42:17.317000000"
"38065","8","1","57917","5","","","228","2020-06-04 16:31:45.600000000"
"38065","8","2","57918","4","","","228","2020-06-04 16:42:17.317000000"
"38067","4","1","57876","4","","","228","2019-12-18 17:49:34.657000000"
"38067","4","2","57870","3","","","228","2019-12-18 17:59:10.520000000"
"38067","7","1","57876","4","","","228","2019-12-18 17:49:34.657000000"
"38067","7","2","57870","3","","","228","2019-12-18 17:59:10.520000000"
"38067","8","1","57876","4","","","228","2019-12-18 17:49:34.657000000"
"38067","8","2","57870","3","","","228","2019-12-18 17:59:10.520000000"
"38070","4","1","57877","4","","","228","2019-12-18 17:56:07.940000000"
"38070","4","2","57873","3","","","228","2019-12-18 17:58:31.243000000"
"38070","6","1","57877","4","","","228","2019-12-18 17:56:07.940000000"
"38070","6","2","57873","3","","","228","2019-12-18 17:58:31.243000000"
"38111","4","1","57915","5","","","228","2020-02-05 18:02:51.663000000"
"38111","4","2","57916","4","","","228","2020-02-05 18:03:01.920000000"
"38111","4","3","","","38110","3","228","2020-02-05 18:03:27.247000000"
"38111","6","1","57915","5","","","228","2020-02-05 18:02:51.663000000"
"38111","6","2","57916","4","","","228","2020-02-05 18:03:01.920000000"
"38111","6","3","","","38110","3","228","2020-02-05 18:03:27.247000000"
"38119","5","1","55624","14","","","364","2021-05-25 19:39:35.220000000"
"38119","5","2","57901","6","","","364","2020-03-26 13:09:14.510000000"
"38119","5","3","57904","5","","","364","2020-03-26 13:09:29.070000000"
"38119","5","4","","","38118","3","364","2020-03-26 13:09:40.470000000"
"38119","8","1","55624","14","","","364","2021-05-25 19:39:35.220000000"
"38119","8","2","57901","6","","","364","2020-03-26 13:09:14.510000000"
"38119","8","3","57904","5","","","364","2020-03-26 13:09:29.070000000"
"38119","8","4","","","38118","3","364","2020-03-26 13:09:40.470000000"
"38121","5","1","56518","8","","","345","2021-05-25 19:41:10.273000000"
"38121","5","2","57905","6","","","345","2020-03-26 15:47:07.417000000"
"38121","5","3","57906","4","","","345","2020-03-26 15:47:25.117000000"
"38121","5","4","","","38120","3","345","2020-03-26 15:47:32.163000000"
"38121","7","1","56518","8","","","345","2021-05-25 19:41:10.273000000"
"38121","7","2","57905","6","","","345","2020-03-26 15:47:07.417000000"
"38121","7","3","57906","4","","","345","2020-03-26 15:47:25.117000000"
"38121","7","4","","","38120","3","345","2020-03-26 15:47:32.163000000"
"38123","6","1","55624","14","","","364","2021-05-25 19:39:35.220000000"
"38123","6","2","57891","6","","","364","2020-03-27 00:34:39.797000000"
"38123","6","3","57894","4","","","364","2020-03-27 00:35:00.657000000"
"38123","6","4","","","38122","3","364","2020-03-27 01:26:45.800000000"
"38123","9","1","55624","14","","","364","2021-05-25 19:39:35.220000000"
"38123","9","2","57891","6","","","364","2020-03-27 00:34:39.797000000"
"38123","9","3","57894","4","","","364","2020-03-27 00:35:00.657000000"
"38123","9","4","","","38122","3","364","2020-03-27 01:26:45.800000000"
"38125","6","1","56518","8","","","345","2021-05-25 19:41:10.273000000"
"38125","6","2","57892","5","","","345","2020-03-27 00:36:20.307000000"
"38125","6","3","57909","4","","","345","2020-03-27 00:36:34.127000000"
"38125","6","4","","","38124","4","345","2020-03-28 18:56:03.503000000"
"38125","8","1","56518","8","","","345","2021-05-25 19:41:10.273000000"
"38125","8","2","57892","5","","","345","2020-03-27 00:36:20.307000000"
"38125","8","3","57909","4","","","345","2020-03-27 00:36:34.127000000"
"38125","8","4","","","38124","4","345","2020-03-28 18:56:03.503000000"
"38135","3","1","57744","2","","","364","2019-11-15 16:57:34.250000000"
"38135","3","2","57746","2","","","364","2019-11-15 17:04:38.113000000"
"38135","3","4","","","38134","7","364","2019-11-15 17:05:24.120000000"
"38135","4","1","57744","2","","","364","2019-11-15 16:57:34.250000000"
"38135","4","2","57746","2","","","364","2019-11-15 17:04:38.113000000"
"38135","4","4","","","38134","7","364","2019-11-15 17:05:24.120000000"
"38135","5","1","57744","2","","","364","2019-11-15 16:57:34.250000000"
"38135","5","2","57746","2","","","364","2019-11-15 17:04:38.113000000"
"38135","5","4","","","38134","7","364","2019-11-15 17:05:24.120000000"
"38137","3","1","57747","2","","","345","2019-11-15 18:05:29.883000000"
"38137","3","2","57745","2","","","345","2019-11-15 18:05:42.370000000"
"38137","3","3","","","38136","5","345","2019-11-15 18:10:31.537000000"
"38137","4","1","57747","2","","","345","2019-11-15 18:05:29.883000000"
"38137","4","2","57745","2","","","345","2019-11-15 18:05:42.370000000"
"38137","4","3","","","38136","5","345","2019-11-15 18:10:31.537000000"
"38137","5","1","57747","2","","","345","2019-11-15 18:05:29.883000000"
"38137","5","2","57745","2","","","345","2019-11-15 18:05:42.370000000"
"38137","5","3","","","38136","5","345","2019-11-15 18:10:31.537000000"
"38151","4","1","58052","2","","","364","2020-04-16 17:21:57.630000000"
"38151","4","2","58072","4","","","364","2020-04-16 17:22:31.623000000"
"38151","4","3","","","38150","4","364","2020-04-16 17:23:00.867000000"
"38153","5","1","58053","3","","","345","2020-04-16 17:24:15.610000000"
"38153","5","2","58073","4","","","345","2020-04-16 17:25:17.220000000"
"38153","5","3","","","38152","4","345","2020-04-16 17:25:31.910000000"
"38158","5","1","","","38157","2","143","2019-12-13 18:03:08.113000000"
"38158","5","2","57858","2","","","143","2019-12-17 20:40:36.377000000"
"38158","5","3","57861","2","","","143","2019-12-17 20:43:03.843000000"
"38158","7","1","","","38157","2","143","2019-12-13 18:03:08.113000000"
"38158","7","2","57858","2","","","143","2019-12-17 20:40:36.377000000"
"38158","7","3","57861","2","","","143","2019-12-17 20:43:03.843000000"
"38160","3","1","57629","2","","","143","2019-10-22 15:40:22.173000000"
"38160","3","2","57632","2","","","143","2019-10-22 15:40:44.223000000"
"38160","3","3","","","38159","3","143","2019-10-22 15:41:08.503000000"
"38160","4","1","57629","2","","","143","2019-10-22 15:40:22.173000000"
"38160","4","2","57632","2","","","143","2019-10-22 15:40:44.223000000"
"38160","4","3","","","38159","3","143","2019-10-22 15:41:08.503000000"
"38160","5","1","57629","2","","","143","2019-10-22 15:40:22.173000000"
"38160","5","2","57632","2","","","143","2019-10-22 15:40:44.223000000"
"38160","5","3","","","38159","3","143","2019-10-22 15:41:08.503000000"
"38168","5","1","","","38167","2","143","2020-01-10 16:47:59.593000000"
"38168","5","2","57936","2","","","143","2020-01-22 15:58:51.267000000"
"38168","5","3","57935","2","","","143","2020-01-22 15:59:17.507000000"
"38168","7","1","","","38167","2","143","2020-01-10 16:47:59.593000000"
"38168","7","2","57936","2","","","143","2020-01-22 15:58:51.267000000"
"38168","7","3","57935","2","","","143","2020-01-22 15:59:17.507000000"
"38174","5","1","","","38173","2","143","2020-02-12 18:02:53.990000000"
"38174","5","2","57981","2","","","143","2020-02-18 19:24:15.767000000"
"38174","5","3","57980","2","","","143","2020-02-18 19:24:31.930000000"
"38174","6","1","","","38173","2","143","2020-02-12 18:02:53.990000000"
"38174","6","2","57981","2","","","143","2020-02-18 19:24:15.767000000"
"38174","6","3","57980","2","","","143","2020-02-18 19:24:31.930000000"
"38176","5","1","","","38175","2","143","2019-12-16 17:53:02.600000000"
"38176","5","2","57878","2","","","143","2019-12-18 15:44:30.647000000"
"38176","5","3","57879","2","","","143","2019-12-18 15:44:46.797000000"
"38176","7","1","57878","2","","","143","2019-12-18 15:44:30.647000000"
"38176","7","2","57879","2","","","143","2019-12-18 15:44:46.797000000"
"38176","7","3","","","38175","2","143","2019-12-16 17:53:02.600000000"
"38178","3","1","","","38177","2","143","2020-02-12 17:45:09.687000000"
"38178","3","2","57983","2","","","143","2020-02-19 15:16:57.593000000"
"38178","3","3","57979","2","","","143","2020-02-19 15:17:15.607000000"
"38178","5","1","","","38177","2","143","2020-02-12 17:45:09.687000000"
"38178","5","2","57983","2","","","143","2020-02-19 15:16:57.593000000"
"38178","5","3","57979","2","","","143","2020-02-19 15:17:15.607000000"
"38201","5","1","57282","3","","","228","2019-09-26 12:28:11.787000000"
"38201","5","2","56951","4","","","228","2019-09-26 12:28:24.523000000"
"38201","14","1","58462","2","","","238","2021-03-04 16:22:14.920000000"
"38201","14","2","57282","9","","","238","2021-03-04 16:52:13.700000000"
"38201","14","3","56951","4","","","228","2021-03-05 18:30:20.973000000"
"38201","14","4","","","38665","5","228","2021-03-05 18:30:43.180000000"
"38201","15","1","58462","2","","","238","2021-03-04 16:22:14.920000000"
"38201","15","2","57282","9","","","238","2021-03-04 16:52:13.700000000"
"38201","15","3","56951","4","","","228","2021-03-05 18:30:20.973000000"
"38201","15","4","","","38665","5","228","2021-03-05 18:30:43.180000000"
"38211","5","1","56910","2","","","143","2019-08-21 14:10:27.067000000"
"38211","5","2","56917","2","","","143","2019-08-21 14:10:53.077000000"
"38211","5","3","","","38210","2","143","2019-08-21 14:13:43.710000000"
"38211","7","1","56910","2","","","143","2019-08-21 14:10:27.067000000"
"38211","7","2","56917","2","","","143","2019-08-21 14:10:53.077000000"
"38211","7","3","","","38210","2","143","2019-08-21 14:13:43.710000000"
"38213","5","1","57631","2","","","143","2019-10-22 14:02:47.407000000"
"38213","5","2","57630","2","","","143","2019-10-22 14:03:01.977000000"
"38213","5","3","","","38212","2","143","2019-10-22 14:04:14.713000000"
"38213","7","1","57631","2","","","143","2019-10-22 14:02:47.407000000"
"38213","7","2","57630","2","","","143","2019-10-22 14:03:01.977000000"
"38213","7","3","","","38212","2","143","2019-10-22 14:04:14.713000000"
"38223","19","1","56633","24","","","331","2019-11-08 19:16:45.403000000"
"38223","19","2","57314","2","","","331","2019-11-08 19:16:45.403000000"
"38223","19","3","57735","7","","","331","2019-11-08 19:16:45.403000000"
"38223","19","4","","","38222","40","331","2019-11-08 19:17:16.220000000"
"38227","5","1","56638","11","","","368","2019-11-08 17:36:33.143000000"
"38227","5","2","57738","2","","","368","2019-11-08 17:36:33.143000000"
"38227","5","3","57737","4","","","368","2019-11-08 17:36:33.157000000"
"38229","6","1","56642","14","","","331","2019-11-08 18:18:07.343000000"
"38229","6","2","57732","4","","","331","2019-11-08 18:18:25.270000000"
"38229","8","1","56642","14","","","331","2019-11-08 18:18:07.343000000"
"38229","8","2","57732","4","","","331","2019-11-08 18:18:25.270000000"
"38231","17","1","56644","13","","","368","2020-11-06 13:06:32.430000000"
"38231","17","2","58531","4","","","368","2020-11-06 13:07:08.707000000"
"38231","17","3","","","38730","4","368","2020-11-12 15:50:13.070000000"
"38231","19","1","56644","13","","","368","2020-11-06 13:06:32.430000000"
"38231","19","2","58531","4","","","368","2020-11-06 13:07:08.707000000"
"38231","19","3","","","38730","4","368","2020-11-12 15:50:13.070000000"
"38233","6","1","56647","10","","","368","2019-11-08 17:27:33.897000000"
"38233","6","2","57739","2","","","368","2019-11-08 17:27:33.897000000"
"38233","6","3","57740","2","","","368","2019-11-08 17:27:33.897000000"
"38238","5","1","58031","4","","","391","2020-04-23 13:57:47.270000000"
"38238","5","2","58030","5","","","391","2020-04-23 13:57:58.643000000"
"38238","5","3","","","38237","3","391","2020-04-23 14:03:11.223000000"
"38238","7","1","58031","4","","","391","2020-04-23 13:57:47.270000000"
"38238","7","2","58030","5","","","391","2020-04-23 13:57:58.643000000"
"38238","7","3","","","38237","3","391","2020-04-23 14:03:11.223000000"
"38240","11","1","58308","5","","","391","2020-09-02 13:41:23.463000000"
"38240","11","2","58306","2","","","391","2020-09-02 13:41:53.170000000"
"38240","11","3","","","38239","6","391","2020-09-02 13:44:07.177000000"
"38249","7","1","57155","5","","","238","2020-09-09 14:53:52.647000000"
"38249","7","2","58452","2","","","238","2020-09-09 14:54:20.327000000"
"38249","7","3","","","38248","4","228","2020-10-23 17:56:44.073000000"
"38255","6","1","58387","3","","","391","2020-09-25 12:54:57.317000000"
"38255","6","2","58397","3","","","391","2020-09-25 12:55:07.410000000"
"38255","6","3","","","38254","5","391","2020-09-25 12:55:23.690000000"
"38255","7","1","58387","3","","","391","2020-09-25 12:54:57.317000000"
"38255","7","2","58397","3","","","391","2020-09-25 12:55:07.410000000"
"38255","7","3","","","38254","5","391","2020-09-25 12:55:23.690000000"
"38262","3","1","56702","6","","","297","2020-02-07 12:11:36.363000000"
"38262","3","2","57835","2","","","297","2020-02-07 12:11:36.363000000"
"38268","3","1","57929","3","","","228","2020-02-07 18:13:51.177000000"
"38268","3","3","57160","2","","","228","2020-02-14 14:59:22.003000000"
"38268","4","1","57929","3","","","228","2020-02-07 18:13:51.177000000"
"38268","4","3","57160","2","","","228","2020-02-14 14:59:22.003000000"
"38272","3","1","57167","3","","","228","2020-11-04 13:38:12.793000000"
"38272","3","2","58479","3","","","228","2020-11-04 13:38:26.610000000"
"38272","3","3","","","38271","4","228","2020-11-04 13:38:38.560000000"
"38272","4","1","57167","3","","","228","2020-11-04 13:38:12.793000000"
"38272","4","2","58479","3","","","228","2020-11-04 13:38:26.610000000"
"38272","4","3","","","38271","4","228","2020-11-04 13:38:38.560000000"
"38274","4","1","58017","3","","","391","2020-04-10 15:15:42.743000000"
"38274","4","2","58016","4","","","391","2020-04-10 15:15:54.650000000"
"38274","4","3","","","38273","4","391","2020-04-10 15:16:11.053000000"
"38274","6","1","58017","3","","","391","2020-04-10 15:15:42.743000000"
"38274","6","2","58016","4","","","391","2020-04-10 15:15:54.650000000"
"38274","6","3","","","38273","4","391","2020-04-10 15:16:11.053000000"
"38276","4","1","58075","2","","","391","2020-05-01 13:38:14.380000000"
"38276","4","2","58070","2","","","391","2020-05-01 13:38:27.347000000"
"38276","4","3","","","38275","3","391","2020-05-01 13:38:38.460000000"
"38278","13","1","58426","5","","","391","2020-09-28 19:36:50.867000000"
"38278","13","2","58406","6","","","391","2020-09-28 19:39:46.993000000"
"38278","13","3","","","38277","6","391","2020-09-28 19:41:52.547000000"
"38284","4","1","58038","3","","","228","2020-06-04 17:09:42.660000000"
"38284","4","2","58039","4","","","228","2020-06-04 17:10:01.580000000"
"38284","6","1","58038","3","","","228","2020-06-04 17:09:42.660000000"
"38284","6","2","58039","4","","","228","2020-06-04 17:10:01.580000000"
"38288","4","1","58040","2","","","228","2020-04-17 14:41:14.707000000"
"38288","4","2","57141","4","","","228","2020-04-17 14:46:41.013000000"
"38288","6","1","57141","4","","","228","2020-04-17 14:46:41.013000000"
"38288","6","2","58040","2","","","228","2020-04-17 14:41:14.707000000"
"38290","5","1","58283","4","","","391","2020-08-26 13:24:00.430000000"
"38290","5","2","58280","4","","","391","2020-08-26 13:24:28.023000000"
"38290","5","3","","","38289","4","391","2020-08-26 13:25:20.887000000"
"38290","6","1","58283","4","","","391","2020-08-26 13:24:00.430000000"
"38290","6","2","58280","4","","","391","2020-08-26 13:24:28.023000000"
"38290","6","3","","","38289","4","391","2020-08-26 13:25:20.887000000"
"38292","8","1","58343","4","","","391","2020-09-14 12:41:53.863000000"
"38292","8","2","58344","3","","","391","2020-09-14 12:42:03.563000000"
"38292","8","3","","","38291","5","391","2020-09-14 12:43:08.283000000"
"38294","16","1","58157","4","","","391","2020-06-05 15:48:16.513000000"
"38294","16","2","","","38293","7","391","2020-06-05 15:48:29.360000000"
"38294","16","3","58318","3","","","391","2020-07-20 20:04:54.233000000"
"38299","4","1","","","38298","6","364","2019-12-12 13:37:26.203000000"
"38299","4","2","57863","6","","","364","2020-01-23 23:02:42.880000000"
"38299","4","3","57907","4","","","364","2020-01-23 23:03:36.477000000"
"38299","5","1","","","38298","6","364","2019-12-12 13:37:26.203000000"
"38299","5","2","57863","6","","","364","2020-01-23 23:02:42.880000000"
"38299","5","3","57907","4","","","364","2020-01-23 23:03:36.477000000"
"38299","17","1","57863","19","","","364","2021-08-12 21:40:12.283000000"
"38299","17","2","58855","6","","","364","2021-08-12 21:27:49.697000000"
"38299","17","3","","","38998","4","364","2021-08-12 21:28:01.903000000"
"38301","4","1","","","38300","8","345","2019-12-12 13:36:55.767000000"
"38301","4","2","57864","6","","","345","2020-01-23 23:05:45.517000000"
"38301","4","3","57908","4","","","345","2020-01-23 23:05:45.520000000"
"38301","5","1","","","38300","8","345","2019-12-12 13:36:55.767000000"
"38301","5","2","57864","6","","","345","2020-01-23 23:05:45.517000000"
"38301","5","3","57908","4","","","345","2020-01-23 23:05:45.520000000"
"38301","7","1","57864","6","","","345","2020-01-23 23:05:45.517000000"
"38301","7","2","57908","4","","","345","2020-01-23 23:05:45.520000000"
